transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_frequency,average_transaction_amount,account_age_days,merchant_category,location,fraud_status
4120,15620936,2024-06-20 15:00:00,Transfer,1085.65,37,767.11,2554,Retail,Delhi,Normal
4121,15585985,2024-06-20 16:00:00,Transfer,904.02,9,3977.55,51,Online,Hyderabad,Normal
4122,15631681,2024-06-20 17:00:00,Deposit,7506.53,48,4130.93,1345,Food,Mumbai,Normal
4123,15643330,2024-06-20 18:00:00,Deposit,1300.25,18,1320.42,1082,Travel,Delhi,Normal
4124,15610753,2024-06-20 19:00:00,Payment,3739.52,30,16979.08,2772,Travel,Delhi,Normal
4125,15598782,2024-06-20 20:00:00,Transfer,3003.26,32,265.27,1991,Food,Chennai,Normal
4126,15637678,2024-06-20 21:00:00,Withdrawal,4332.87,40,3744.67,2237,Retail,Hyderabad,Normal
4127,15687688,2024-06-20 22:00:00,Payment,10484.16,23,2612.2,939,Retail,Delhi,Normal
4128,15602812,2024-06-20 23:00:00,Withdrawal,10115.21,11,1126.72,559,Travel,Hyderabad,Normal
4129,15716449,2024-06-21 00:00:00,Payment,2998.98,20,714.36,130,Bills,Mumbai,Normal
4130,15610426,2024-06-21 01:00:00,Withdrawal,77.43,19,5343.69,1343,Food,Delhi,Normal
4131,15679760,2024-06-21 02:00:00,Deposit,2779.5,36,9922.78,2420,Retail,Mumbai,Normal
4132,15661532,2024-06-21 03:00:00,Payment,4659.48,26,455.12,1981,Retail,Delhi,Normal
4133,15756277,2024-06-21 04:00:00,Withdrawal,4079.57,10,862.59,1931,Retail,Bangalore,Normal
4134,15567893,2024-06-21 05:00:00,Withdrawal,5268.23,24,17152.61,608,Online,Chennai,Normal
4135,15610426,2024-06-21 06:00:00,Transfer,836.63,13,60.55,1244,Bills,Chennai,Normal
4136,15585388,2024-06-21 07:00:00,Payment,5199.86,46,2839.16,819,Retail,Chennai,Normal
4137,15733114,2024-06-21 08:00:00,Withdrawal,1008.45,34,2903.61,1396,Bills,Mumbai,Normal
4138,15605698,2024-06-21 09:00:00,Transfer,6941.96,29,1221.55,2922,Travel,Hyderabad,Normal
4139,15700710,2024-06-21 10:00:00,Withdrawal,2070.67,36,4351.03,2202,Travel,Chennai,Normal
4140,15806926,2024-06-21 11:00:00,Payment,6187.57,7,11597.39,1661,Online,Delhi,Normal
4141,15790247,2024-06-21 12:00:00,Deposit,245.25,30,2392.9,2967,Bills,Delhi,Normal
4142,15806230,2024-06-21 13:00:00,Payment,2620.06,17,5535.9,2746,Food,Bangalore,Normal
4143,15740494,2024-06-21 14:00:00,Payment,6104.48,48,4154.63,1413,Online,Mumbai,Normal
4144,15796787,2024-06-21 15:00:00,Withdrawal,1286.54,13,2561.78,532,Retail,Delhi,Normal
4145,15717770,2024-06-21 16:00:00,Withdrawal,7930.73,24,204.38,202,Travel,Delhi,Normal
4146,15567802,2024-06-21 17:00:00,Payment,4981.81,31,5415.31,916,Travel,Bangalore,Normal
4147,15641582,2024-06-21 18:00:00,Transfer,4428.34,27,1805.52,1447,Food,Bangalore,Normal
4148,15571756,2024-06-21 19:00:00,Transfer,2181.29,21,1016.96,2197,Online,Hyderabad,Normal
4149,15737133,2024-06-21 20:00:00,Transfer,3293.26,44,11846.77,302,Bills,Hyderabad,Normal
4150,15622443,2024-06-21 21:00:00,Withdrawal,4548.43,1,5940.09,1439,Travel,Hyderabad,Normal
4151,15768476,2024-06-21 22:00:00,Withdrawal,3197.67,15,13109.06,2990,Retail,Delhi,Normal
4152,15812706,2024-06-21 23:00:00,Payment,5991.83,3,1184.02,2953,Food,Bangalore,Normal
4153,15622003,2024-06-22 00:00:00,Deposit,2843.13,6,7226.52,887,Food,Mumbai,Normal
4154,15667451,2024-06-22 01:00:00,Withdrawal,1129.95,14,3743.13,1940,Food,Hyderabad,Normal
4155,15664849,2024-06-22 02:00:00,Payment,1203.57,38,15960.74,1987,Retail,Chennai,Normal
4156,15639303,2024-06-22 03:00:00,Payment,29.1,33,11698.63,290,Food,Delhi,Normal
4157,15776631,2024-06-22 04:00:00,Deposit,1790.22,38,14442.94,1382,Bills,Mumbai,Normal
4158,15768887,2024-06-22 05:00:00,Transfer,6909.87,8,12126.9,1177,Bills,Delhi,Normal
4159,15730447,2024-06-22 06:00:00,Payment,7903.35,26,30.76,1529,Online,Hyderabad,Normal
4160,15725036,2024-06-22 07:00:00,Payment,1131.16,15,5405.03,307,Online,Delhi,Normal
4161,15680804,2024-06-22 08:00:00,Payment,15976.28,14,1269.46,2170,Bills,Hyderabad,Normal
4162,15601892,2024-06-22 09:00:00,Transfer,3489.82,48,4883.49,852,Retail,Delhi,Normal
4163,15757607,2024-06-22 10:00:00,Transfer,12443.29,20,15772.24,2205,Online,Hyderabad,Suspicious
4164,15654456,2024-06-22 11:00:00,Deposit,6133.91,48,160.62,561,Food,Bangalore,Normal
4165,15612108,2024-06-22 12:00:00,Withdrawal,6408.47,19,3347.96,2850,Bills,Bangalore,Normal
4166,15620341,2024-06-22 13:00:00,Transfer,444.39,33,5311.39,196,Travel,Bangalore,Normal
4167,15590327,2024-06-22 14:00:00,Withdrawal,1242.25,36,1168.68,860,Retail,Bangalore,Normal
4168,15584190,2024-06-22 15:00:00,Withdrawal,44.27,24,1020.2,265,Retail,Bangalore,Normal
4169,15684960,2024-06-22 16:00:00,Transfer,6296.15,10,248.97,1085,Bills,Chennai,Normal
4170,15610337,2024-06-22 17:00:00,Payment,2111.31,34,394.51,1284,Travel,Delhi,Normal
4171,15761453,2024-06-22 18:00:00,Deposit,7724.17,36,4277.18,220,Retail,Bangalore,Normal
4172,15622774,2024-06-22 19:00:00,Withdrawal,2069.52,47,2814.49,2734,Online,Chennai,Normal
4173,15629010,2024-06-22 20:00:00,Payment,8555.52,36,122.13,642,Travel,Chennai,Normal
4174,15800784,2024-06-22 21:00:00,Transfer,700.32,16,13981.39,1561,Food,Delhi,Normal
4175,15583681,2024-06-22 22:00:00,Withdrawal,952.01,15,4268.99,2332,Online,Delhi,Normal
4176,15796351,2024-06-22 23:00:00,Withdrawal,2084.22,18,2898.29,1753,Travel,Hyderabad,Normal
4177,15605455,2024-06-23 00:00:00,Withdrawal,2625.36,7,1273.8,1002,Bills,Hyderabad,Normal
4178,15580914,2024-06-23 01:00:00,Payment,2143.95,47,4292.93,678,Retail,Bangalore,Normal
4179,15634591,2024-06-23 02:00:00,Payment,7212.14,22,1811.28,135,Online,Mumbai,Normal
4180,15737705,2024-06-23 03:00:00,Payment,509.89,32,4849.29,1634,Bills,Hyderabad,Normal
4181,15699492,2024-06-23 04:00:00,Withdrawal,2163.29,43,4590.02,221,Travel,Mumbai,Normal
4182,15734609,2024-06-23 05:00:00,Withdrawal,9077.39,19,389.32,1032,Food,Hyderabad,Normal
4183,15585367,2024-06-23 06:00:00,Deposit,345.66,40,9599.06,1331,Retail,Chennai,Normal
4184,15728505,2024-06-23 07:00:00,Deposit,14266.26,1,2669.72,1597,Retail,Chennai,Normal
4185,15598044,2024-06-23 08:00:00,Payment,21457.95,35,1996.54,2252,Online,Chennai,Normal
4186,15720284,2024-06-23 09:00:00,Payment,463.69,5,12445.66,1823,Bills,Mumbai,Normal
4187,15719856,2024-06-23 10:00:00,Transfer,1721.42,12,2306.5,664,Travel,Bangalore,Normal
4188,15685096,2024-06-23 11:00:00,Payment,2329.27,12,5109.34,114,Travel,Hyderabad,Normal
4189,15664720,2024-06-23 12:00:00,Deposit,7489.29,21,4258.43,2041,Bills,Hyderabad,Normal
4190,15781534,2024-06-23 13:00:00,Deposit,4530.8,19,721.97,757,Retail,Mumbai,Normal
4191,15569178,2024-06-23 14:00:00,Deposit,5169.26,9,18906.09,1090,Bills,Chennai,Suspicious
4192,15745295,2024-06-23 15:00:00,Withdrawal,7083.97,43,2491.53,1717,Travel,Bangalore,Normal
4193,15676869,2024-06-23 16:00:00,Withdrawal,627.7,49,2008.67,1629,Bills,Hyderabad,Normal
4194,15649160,2024-06-23 17:00:00,Payment,8955.08,48,10083.64,99,Retail,Bangalore,Suspicious
4195,15683027,2024-06-23 18:00:00,Transfer,6114.42,36,3013.61,183,Online,Bangalore,Normal
4196,15742834,2024-06-23 19:00:00,Transfer,4305.96,42,4884.16,1491,Retail,Delhi,Normal
4197,15570087,2024-06-23 20:00:00,Transfer,11024.36,47,7489.61,2842,Food,Bangalore,Normal
4198,15656121,2024-06-23 21:00:00,Withdrawal,6024.97,32,1074.1,2348,Food,Delhi,Normal
4199,15622985,2024-06-23 22:00:00,Deposit,1126.35,35,742.75,2618,Bills,Mumbai,Normal
4200,15614813,2024-06-23 23:00:00,Deposit,2808.36,31,283.87,2049,Retail,Chennai,Normal
4201,15763922,2024-06-24 00:00:00,Withdrawal,3406.52,32,9097.29,1127,Retail,Delhi,Normal
4202,15755262,2024-06-24 01:00:00,Transfer,284.0,37,894.41,600,Travel,Bangalore,Normal
4203,15619616,2024-06-24 02:00:00,Transfer,15465.35,32,1471.26,178,Online,Chennai,Normal
4204,15763612,2024-06-24 03:00:00,Payment,688.14,43,1346.41,2087,Retail,Bangalore,Normal
4205,15716134,2024-06-24 04:00:00,Payment,5977.73,37,1453.0,2721,Bills,Bangalore,Normal
4206,15715744,2024-06-24 05:00:00,Transfer,3528.44,39,4411.22,2139,Travel,Delhi,Normal
4207,15676909,2024-06-24 06:00:00,Withdrawal,129.83,38,12326.34,1441,Travel,Mumbai,Normal
4208,15754261,2024-06-24 07:00:00,Transfer,12934.53,30,1598.65,1948,Bills,Bangalore,Normal
4209,15750476,2024-06-24 08:00:00,Payment,9547.2,32,2094.61,803,Bills,Delhi,Normal
4210,15671387,2024-06-24 09:00:00,Transfer,3714.4,45,5898.7,1783,Retail,Bangalore,Normal
4211,15598485,2024-06-24 10:00:00,Withdrawal,1299.96,2,2264.92,1901,Retail,Chennai,Normal
4212,15783752,2024-06-24 11:00:00,Deposit,648.4,11,10417.07,2605,Travel,Mumbai,Normal
4213,15769389,2024-06-24 12:00:00,Withdrawal,2258.01,20,2798.42,1603,Travel,Bangalore,Normal
4214,15724423,2024-06-24 13:00:00,Withdrawal,1474.73,37,1709.22,1742,Online,Mumbai,Normal
4215,15709338,2024-06-24 14:00:00,Payment,3533.1,9,14241.59,2522,Travel,Mumbai,Normal
4216,15578156,2024-06-24 15:00:00,Withdrawal,16967.53,38,2218.98,1374,Bills,Chennai,Normal
4217,15688984,2024-06-24 16:00:00,Withdrawal,4277.78,49,1051.57,1136,Bills,Chennai,Normal
4218,15747503,2024-06-24 17:00:00,Payment,11033.24,19,782.6,46,Online,Hyderabad,Normal
4219,15605036,2024-06-24 18:00:00,Payment,5261.68,40,21341.03,2446,Food,Mumbai,Suspicious
4220,15710138,2024-06-24 19:00:00,Deposit,3224.13,7,5593.27,1721,Food,Bangalore,Normal
4221,15744295,2024-06-24 20:00:00,Transfer,9641.59,5,2101.46,2761,Bills,Chennai,Normal
4222,15716605,2024-06-24 21:00:00,Withdrawal,3187.31,47,7003.16,2985,Food,Bangalore,Normal
4223,15623972,2024-06-24 22:00:00,Payment,10148.62,42,3165.74,612,Food,Mumbai,Normal
4224,15568328,2024-06-24 23:00:00,Deposit,1723.57,24,1527.32,284,Online,Chennai,Normal
4225,15638983,2024-06-25 00:00:00,Transfer,689.49,48,5440.73,2533,Travel,Hyderabad,Normal
4226,15781875,2024-06-25 01:00:00,Payment,9665.96,41,5480.03,2720,Travel,Mumbai,Normal
4227,15632793,2024-06-25 02:00:00,Transfer,4426.57,7,2773.94,590,Food,Bangalore,Normal
4228,15650086,2024-06-25 03:00:00,Transfer,10995.29,11,184.84,2610,Retail,Hyderabad,Normal
4229,15595588,2024-06-25 04:00:00,Withdrawal,13889.19,9,320.6,1445,Online,Mumbai,Normal
4230,15785975,2024-06-25 05:00:00,Withdrawal,275.6,49,6218.84,349,Food,Chennai,Normal
4231,15726776,2024-06-25 06:00:00,Payment,3475.44,30,6937.2,249,Retail,Mumbai,Normal
4232,15600392,2024-06-25 07:00:00,Transfer,2349.73,41,4536.42,728,Retail,Delhi,Normal
4233,15614878,2024-06-25 08:00:00,Payment,4915.6,3,7307.11,1467,Online,Bangalore,Normal
4234,15685357,2024-06-25 09:00:00,Payment,7889.48,22,5084.55,61,Travel,Chennai,Normal
4235,15638989,2024-06-25 10:00:00,Transfer,1646.62,40,9089.57,744,Bills,Chennai,Normal
4236,15691323,2024-06-25 11:00:00,Payment,4068.65,20,651.95,2831,Retail,Delhi,Normal
4237,15747591,2024-06-25 12:00:00,Transfer,6167.5,32,1962.4,1069,Bills,Hyderabad,Normal
4238,15790412,2024-06-25 13:00:00,Transfer,721.84,48,2495.31,438,Bills,Chennai,Normal
4239,15664432,2024-06-25 14:00:00,Transfer,8411.84,7,1413.37,2905,Online,Hyderabad,Normal
4240,15735106,2024-06-25 15:00:00,Transfer,4658.41,7,5169.27,2250,Travel,Hyderabad,Normal
4241,15729238,2024-06-25 16:00:00,Deposit,14932.62,20,9741.67,965,Online,Hyderabad,Normal
4242,15659325,2024-06-25 17:00:00,Transfer,2074.01,25,2127.39,1157,Retail,Mumbai,Normal
4243,15706131,2024-06-25 18:00:00,Withdrawal,572.26,45,11357.78,1370,Travel,Delhi,Normal
4244,15762216,2024-06-25 19:00:00,Withdrawal,3531.17,35,2909.04,736,Food,Bangalore,Normal
4245,15647402,2024-06-25 20:00:00,Withdrawal,448.59,44,2956.9,812,Travel,Delhi,Normal
4246,15613786,2024-06-25 21:00:00,Transfer,17454.49,24,3667.36,1234,Online,Chennai,Normal
4247,15706071,2024-06-25 22:00:00,Withdrawal,197.27,40,1249.71,2209,Online,Delhi,Normal
4248,15569432,2024-06-25 23:00:00,Deposit,7002.05,13,1933.88,2740,Bills,Bangalore,Normal
4249,15705379,2024-06-26 00:00:00,Payment,3723.28,48,3222.91,1208,Food,Mumbai,Normal
4250,15742480,2024-06-26 01:00:00,Transfer,2299.24,39,11388.07,2436,Travel,Chennai,Normal
4251,15648858,2024-06-26 02:00:00,Withdrawal,340.55,4,4116.63,1288,Food,Mumbai,Normal
4252,15597394,2024-06-26 03:00:00,Deposit,4866.51,12,1620.56,2837,Bills,Chennai,Normal
4253,15767804,2024-06-26 04:00:00,Payment,4400.04,17,42.1,194,Food,Bangalore,Normal
4254,15583392,2024-06-26 05:00:00,Deposit,1648.66,1,15995.92,2794,Food,Mumbai,Suspicious
4255,15653306,2024-06-26 06:00:00,Withdrawal,12052.06,17,2716.86,2504,Travel,Bangalore,Normal
4256,15753874,2024-06-26 07:00:00,Deposit,1812.82,2,11154.56,2754,Food,Bangalore,Normal
4257,15579109,2024-06-26 08:00:00,Payment,2986.69,6,3188.21,2565,Bills,Delhi,Normal
4258,15672082,2024-06-26 09:00:00,Withdrawal,3923.71,44,3720.19,242,Retail,Chennai,Normal
4259,15601045,2024-06-26 10:00:00,Payment,528.09,11,4977.96,1978,Retail,Hyderabad,Normal
4260,15611961,2024-06-26 11:00:00,Deposit,13453.14,43,1548.39,795,Online,Hyderabad,Normal
4261,15727944,2024-06-26 12:00:00,Transfer,2346.31,18,4802.37,2234,Retail,Mumbai,Normal
4262,15674720,2024-06-26 13:00:00,Transfer,421.14,40,2992.88,2512,Travel,Bangalore,Normal
4263,15621687,2024-06-26 14:00:00,Transfer,2449.33,25,4464.82,1231,Online,Delhi,Normal
4264,15739502,2024-06-26 15:00:00,Transfer,4583.99,39,7227.49,1849,Retail,Chennai,Normal
4265,15602735,2024-06-26 16:00:00,Payment,3604.16,28,814.49,2919,Retail,Mumbai,Normal
4266,15581626,2024-06-26 17:00:00,Transfer,5929.71,46,3803.02,674,Online,Bangalore,Normal
4267,15729018,2024-06-26 18:00:00,Payment,285.41,16,214.07,1690,Travel,Hyderabad,Normal
4268,15782468,2024-06-26 19:00:00,Withdrawal,1674.15,12,430.85,2389,Online,Hyderabad,Normal
4269,15584967,2024-06-26 20:00:00,Transfer,8552.66,41,4490.73,1885,Travel,Chennai,Normal
4270,15794493,2024-06-26 21:00:00,Payment,416.33,29,294.32,156,Travel,Chennai,Normal
4271,15634310,2024-06-26 22:00:00,Transfer,9671.89,23,3619.01,406,Bills,Chennai,Normal
4272,15806929,2024-06-26 23:00:00,Transfer,481.98,21,993.91,254,Retail,Mumbai,Normal
4273,15812720,2024-06-27 00:00:00,Transfer,8992.54,16,1450.11,526,Retail,Chennai,Normal
4274,15747014,2024-06-27 01:00:00,Payment,2237.6,48,555.38,2046,Food,Mumbai,Normal
4275,15789714,2024-06-27 02:00:00,Deposit,4736.44,41,1143.63,502,Online,Delhi,Normal
4276,15651713,2024-06-27 03:00:00,Transfer,829.61,45,6888.0,1918,Bills,Bangalore,Normal
4277,15718843,2024-06-27 04:00:00,Transfer,342.3,26,4074.16,1190,Retail,Hyderabad,Normal
4278,15766017,2024-06-27 05:00:00,Withdrawal,1216.34,37,11963.76,2552,Food,Mumbai,Normal
4279,15771086,2024-06-27 06:00:00,Deposit,683.99,22,199.89,246,Bills,Bangalore,Normal
4280,15718839,2024-06-27 07:00:00,Payment,1872.78,10,6288.8,225,Travel,Chennai,Normal
4281,15809100,2024-06-27 08:00:00,Withdrawal,3611.68,7,4803.61,2278,Retail,Hyderabad,Normal
4282,15727499,2024-06-27 09:00:00,Transfer,4442.88,9,1209.25,395,Online,Mumbai,Normal
4283,15749265,2024-06-27 10:00:00,Withdrawal,7800.1,25,5225.01,2796,Bills,Chennai,Normal
4284,15703119,2024-06-27 11:00:00,Withdrawal,5339.06,46,5042.86,1581,Food,Bangalore,Normal
4285,15684147,2024-06-27 12:00:00,Transfer,4692.15,15,2459.9,2477,Online,Delhi,Normal
4286,15773789,2024-06-27 13:00:00,Deposit,2653.29,13,4667.22,1578,Travel,Bangalore,Normal
4287,15777708,2024-06-27 14:00:00,Deposit,3210.45,42,2352.13,2667,Online,Mumbai,Normal
4288,15668958,2024-06-27 15:00:00,Withdrawal,2676.62,46,1635.16,243,Food,Delhi,Normal
4289,15738634,2024-06-27 16:00:00,Transfer,9231.06,26,2513.12,2418,Travel,Delhi,Normal
4290,15811842,2024-06-27 17:00:00,Payment,1306.83,21,9020.12,148,Food,Chennai,Normal
4291,15725221,2024-06-27 18:00:00,Withdrawal,28.69,23,1941.83,1746,Retail,Bangalore,Normal
4292,15739292,2024-06-27 19:00:00,Payment,5268.0,44,2067.97,2913,Food,Mumbai,Normal
4293,15689351,2024-06-27 20:00:00,Withdrawal,1131.13,28,3750.09,871,Online,Delhi,Normal
4294,15768095,2024-06-27 21:00:00,Withdrawal,11041.61,38,5593.46,2944,Retail,Chennai,Normal
4295,15768777,2024-06-27 22:00:00,Transfer,9796.62,12,5306.38,1702,Retail,Delhi,Normal
4296,15726267,2024-06-27 23:00:00,Transfer,399.15,24,79.99,1232,Bills,Bangalore,Normal
4297,15578251,2024-06-28 00:00:00,Payment,562.42,13,4651.52,1485,Online,Hyderabad,Normal
4298,15570947,2024-06-28 01:00:00,Payment,3417.68,40,2395.38,1773,Online,Mumbai,Normal
4299,15688880,2024-06-28 02:00:00,Deposit,4698.09,48,2970.11,974,Travel,Hyderabad,Normal
4300,15697311,2024-06-28 03:00:00,Transfer,1607.29,2,3299.07,2479,Food,Bangalore,Normal
4301,15678201,2024-06-28 04:00:00,Withdrawal,6307.97,39,5262.89,2960,Food,Hyderabad,Normal
4302,15714046,2024-06-28 05:00:00,Withdrawal,4518.3,12,7119.32,595,Online,Bangalore,Normal
4303,15729718,2024-06-28 06:00:00,Deposit,1963.91,39,4156.78,2501,Food,Bangalore,Normal
4304,15627854,2024-06-28 07:00:00,Transfer,128.49,14,3319.6,147,Online,Chennai,Normal
4305,15734161,2024-06-28 08:00:00,Withdrawal,6934.48,30,1872.15,397,Retail,Hyderabad,Normal
4306,15693162,2024-06-28 09:00:00,Deposit,1208.79,41,593.43,1159,Food,Delhi,Normal
4307,15742204,2024-06-28 10:00:00,Deposit,8993.13,43,12735.74,2707,Food,Bangalore,Normal
4308,15617877,2024-06-28 11:00:00,Withdrawal,2726.14,48,2478.41,1947,Online,Hyderabad,Normal
4309,15625126,2024-06-28 12:00:00,Withdrawal,4302.83,19,3340.8,2225,Online,Delhi,Normal
4310,15775234,2024-06-28 13:00:00,Payment,10315.82,31,5562.38,1919,Travel,Mumbai,Normal
4311,15665579,2024-06-28 14:00:00,Transfer,9961.66,43,283.45,2227,Food,Delhi,Normal
4312,15608916,2024-06-28 15:00:00,Payment,2322.25,43,7724.39,845,Bills,Hyderabad,Normal
4313,15615016,2024-06-28 16:00:00,Deposit,1171.58,25,6378.7,2333,Online,Hyderabad,Normal
4314,15746012,2024-06-28 17:00:00,Withdrawal,7461.52,4,5956.47,2159,Bills,Delhi,Normal
4315,15793856,2024-06-28 18:00:00,Payment,2837.69,13,88.91,2093,Retail,Delhi,Normal
4316,15689288,2024-06-28 19:00:00,Deposit,1066.23,36,2990.57,930,Retail,Bangalore,Normal
4317,15712551,2024-06-28 20:00:00,Transfer,11739.24,42,223.19,222,Bills,Hyderabad,Normal
4318,15664737,2024-06-28 21:00:00,Withdrawal,1103.88,37,3201.79,2800,Retail,Bangalore,Normal
4319,15579334,2024-06-28 22:00:00,Payment,130.73,3,5069.76,1127,Bills,Bangalore,Normal
4320,15694272,2024-06-28 23:00:00,Transfer,102.44,16,519.75,1114,Travel,Mumbai,Normal
4321,15602282,2024-06-29 00:00:00,Payment,4868.48,26,4748.24,980,Travel,Hyderabad,Normal
4322,15668775,2024-06-29 01:00:00,Deposit,5418.74,40,2387.95,2613,Retail,Bangalore,Normal
4323,15578375,2024-06-29 02:00:00,Transfer,1862.87,39,6675.75,2420,Bills,Mumbai,Normal
4324,15694200,2024-06-29 03:00:00,Payment,1928.39,19,3050.75,2472,Bills,Bangalore,Normal
4325,15605130,2024-06-29 04:00:00,Transfer,2073.74,46,1638.62,972,Bills,Bangalore,Normal
4326,15575623,2024-06-29 05:00:00,Deposit,5699.65,15,1613.82,287,Retail,Hyderabad,Normal
4327,15715643,2024-06-29 06:00:00,Transfer,299.46,32,9111.04,1251,Bills,Delhi,Normal
4328,15704053,2024-06-29 07:00:00,Payment,13233.58,49,2412.29,2130,Online,Delhi,Normal
4329,15640421,2024-06-29 08:00:00,Deposit,1258.49,21,2081.85,680,Bills,Hyderabad,Normal
4330,15807889,2024-06-29 09:00:00,Withdrawal,40130.89,1,162.76,2348,Online,Delhi,Suspicious
4331,15766609,2024-06-29 10:00:00,Payment,940.83,6,1812.27,2278,Travel,Chennai,Normal
4332,15790659,2024-06-29 11:00:00,Payment,7382.11,27,7578.55,425,Online,Delhi,Normal
4333,15789874,2024-06-29 12:00:00,Deposit,1264.23,23,5724.96,2455,Travel,Bangalore,Normal
4334,15697460,2024-06-29 13:00:00,Deposit,421.51,47,998.53,1944,Retail,Bangalore,Normal
4335,15625675,2024-06-29 14:00:00,Withdrawal,10394.54,31,2131.31,2753,Travel,Mumbai,Normal
4336,15806983,2024-06-29 15:00:00,Payment,9786.16,12,875.51,2612,Travel,Hyderabad,Normal
4337,15730460,2024-06-29 16:00:00,Deposit,2583.97,21,12335.35,952,Bills,Mumbai,Normal
4338,15672246,2024-06-29 17:00:00,Withdrawal,6059.96,2,3646.39,427,Food,Bangalore,Normal
4339,15735878,2024-06-29 18:00:00,Withdrawal,4071.67,5,5615.47,1235,Travel,Bangalore,Normal
4340,15684865,2024-06-29 19:00:00,Deposit,9585.12,9,5004.38,2944,Online,Mumbai,Normal
4341,15705313,2024-06-29 20:00:00,Payment,1892.09,20,8276.04,1336,Retail,Chennai,Normal
4342,15774393,2024-06-29 21:00:00,Transfer,3708.25,46,11929.51,590,Online,Delhi,Normal
4343,15711901,2024-06-29 22:00:00,Transfer,3321.56,18,131.94,219,Retail,Chennai,Normal
4344,15686885,2024-06-29 23:00:00,Withdrawal,2184.05,22,14804.0,234,Online,Chennai,Normal
4345,15645355,2024-06-30 00:00:00,Transfer,11102.96,8,8177.61,73,Travel,Chennai,Normal
4346,15771977,2024-06-30 01:00:00,Transfer,906.88,34,1931.2,1033,Food,Chennai,Normal
4347,15578809,2024-06-30 02:00:00,Deposit,809.71,9,7257.72,2717,Travel,Delhi,Normal
4348,15586993,2024-06-30 03:00:00,Withdrawal,4300.85,7,5335.69,2778,Bills,Hyderabad,Normal
4349,15653952,2024-06-30 04:00:00,Payment,5357.33,30,6302.36,1735,Online,Mumbai,Normal
4350,15658716,2024-06-30 05:00:00,Withdrawal,1082.2,18,997.39,1332,Food,Chennai,Normal
4351,15658306,2024-06-30 06:00:00,Deposit,2477.37,27,4182.91,742,Online,Chennai,Normal
4352,15746805,2024-06-30 07:00:00,Transfer,14646.34,16,105.07,2714,Bills,Mumbai,Normal
4353,15672397,2024-06-30 08:00:00,Payment,1415.91,21,7541.53,2881,Bills,Mumbai,Normal
4354,15669922,2024-06-30 09:00:00,Withdrawal,5518.54,5,12067.25,340,Bills,Hyderabad,Normal
4355,15799217,2024-06-30 10:00:00,Transfer,6738.24,29,4340.3,907,Travel,Bangalore,Normal
4356,15634950,2024-06-30 11:00:00,Withdrawal,2972.2,47,2875.25,886,Travel,Hyderabad,Normal
4357,15617655,2024-06-30 12:00:00,Payment,13865.02,37,5174.58,2351,Food,Bangalore,Normal
4358,15806407,2024-06-30 13:00:00,Withdrawal,6671.48,43,1580.25,1585,Bills,Delhi,Normal
4359,15693018,2024-06-30 14:00:00,Withdrawal,3061.75,22,3938.15,560,Travel,Hyderabad,Normal
4360,15704250,2024-06-30 15:00:00,Withdrawal,4212.13,14,5077.22,46,Retail,Delhi,Normal
4361,15577514,2024-06-30 16:00:00,Transfer,5898.25,19,615.78,2795,Retail,Mumbai,Normal
4362,15654456,2024-06-30 17:00:00,Payment,4484.77,35,603.61,499,Travel,Hyderabad,Normal
4363,15646302,2024-06-30 18:00:00,Payment,10547.34,24,5037.07,840,Food,Mumbai,Normal
4364,15745826,2024-06-30 19:00:00,Transfer,2207.19,42,2261.0,1357,Online,Chennai,Normal
4365,15719479,2024-06-30 20:00:00,Transfer,1782.56,6,8800.17,584,Bills,Mumbai,Normal
4366,15683553,2024-06-30 21:00:00,Transfer,1202.97,3,1495.51,2170,Travel,Chennai,Normal
4367,15798615,2024-06-30 22:00:00,Deposit,192.58,34,173.43,911,Food,Bangalore,Normal
4368,15645847,2024-06-30 23:00:00,Withdrawal,219.83,45,4197.87,2655,Online,Chennai,Normal
4369,15649101,2024-07-01 00:00:00,Withdrawal,10203.23,2,4611.08,2708,Food,Bangalore,Normal
4370,15579706,2024-07-01 01:00:00,Payment,5672.13,15,3226.08,850,Online,Chennai,Normal
